,time,state,val
0,2019-08-15 13:20:18.961201,event,experiment start
0,2019-08-15 13:20:20.136620,event,robot initialized
0,2019-08-15 13:20:20.150736,event,experiment start
0,2019-08-15 13:20:28.496090,robots_setup,"{'red side': 'right', 'gender': 'f', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '024', 'red rationality': 'irrational', 'first story': 'suspect'}
"
0,2019-08-15 13:20:28.560814,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-15 13:21:51.767080,person_input0,"{'a': 50, 'a_and_b': 20, 'b': 50}"
0,2019-08-15 13:21:54.624578,person_state0,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': 1.0}, 'state': {'1': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-15 13:21:54.632267,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-15 13:22:06.366374,robot1,"{'intro': 'i_think_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 30)]}"
0,2019-08-15 13:22:38.745277,robot2,"{'intro': 'for_my_opinion', 'probs': [('c', 90), ('c_and_d', 10), ('d', 90)]}"
0,2019-08-15 13:23:03.960812,robots_states1,"{'H': {1: {'h_d': [0.10000000000000007], 'h_b': 1.0, 'h_c': [0.10000000000000007], 'h_a': 1.0, 'h_bc': [-0.29999999999999993], 'h_ab': 1.0, 'h_ac': [-0.29999999999999993], 'h_ad': [-0.3999999999999999], 'h_cd': [0.8], 'h_bd': [0.9000000000000001]}, 2: {'h_d': [-0.29999999999999993], 'h_b': 1.0, 'h_c': [-0.29999999999999993], 'h_a': 1.0, 'h_bc': [0.30000000000000004], 'h_ab': 1.0, 'h_ac': [0.4000000000000001], 'h_ad': [0.4000000000000001], 'h_cd': [-0.9], 'h_bd': [0.0]}}, 'state': {1: {'1': array([[-0.14227255+0.0754633j ],
       [-0.14287355+0.10059401j],
       [-0.14287355+0.10059401j],
       [-0.38682161+0.11562369j],
       [-0.14227255+0.0754633j ],
       [-0.14287355+0.10059401j],
       [-0.14287355+0.10059401j],
       [-0.38682161+0.11562369j],
       [-0.14227255+0.0754633j ],
       [-0.14287355+0.10059401j],
       [-0.14287355+0.10059401j],
       [-0.38682161+0.11562369j],
       [-0.14227255+0.0754633j ],
       [-0.14287355+0.10059401j],
       [-0.14287355+0.10059401j],
       [-0.38682161+0.11562369j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[0.07127228+0.13232631j],
       [0.06764924+0.22248952j],
       [0.06764924+0.22248952j],
       [0.22110113+0.26527022j],
       [0.07127228+0.13232631j],
       [0.06764924+0.22248952j],
       [0.06764924+0.22248952j],
       [0.22110113+0.26527022j],
       [0.07127228+0.13232631j],
       [0.06764924+0.22248952j],
       [0.06764924+0.22248952j],
       [0.22110113+0.26527022j],
       [0.07127228+0.13232631j],
       [0.06764924+0.22248952j],
       [0.06764924+0.22248952j],
       [0.22110113+0.26527022j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-15 13:23:29.448233,person_agree1,"blue
"
0,2019-08-15 13:23:29.456202,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-15 13:24:34.392203,person_input2,"{'a': 50, 'a_and_c': 30, 'c': 80}"
