,time,state,val
0,2019-08-06 06:57:07.094410,event,experiment start
0,2019-08-06 06:57:08.282619,event,robot initialized
0,2019-08-06 06:57:08.307142,event,experiment start
0,2019-08-06 06:57:48.908763,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '002', 'red rationality': 'rational', 'first story': 'suspect'}
"
0,2019-08-06 06:57:48.976770,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-06 07:06:03.061621,person_input0,"{'a': 50, 'a_and_b': 30, 'b': 50}"
0,2019-08-06 07:06:05.468016,person_state0,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [-0.0979259 -0.14202107j],
       [ 0.37490215-0.14202107j],
       [ 0.37490215-0.14202107j],
       [ 0.37490215-0.14202107j],
       [ 0.37490215-0.14202107j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-06 07:06:05.474916,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-06 07:06:16.768647,robot1,"{'intro': 'for_my_opinion', 'probs': [('c', 30), ('c_and_d', 10), ('d', 70)]}"
0,2019-08-06 07:06:46.707547,robot2,"{'intro': 'for_my_opinion', 'probs': [('c', 20), ('c_and_d', 100), ('d', 20)]}"
0,2019-08-06 07:07:09.744247,robots_states1,"{'H': {1: {'h_d': [-0.09999999999999998], 'h_b': 1.0, 'h_c': [0.9000000000000001], 'h_a': 1.0, 'h_bc': [0.30000000000000004], 'h_ab': -1.0, 'h_ac': [-0.9], 'h_ad': [0.20000000000000015], 'h_cd': [0.30000000000000004], 'h_bd': [-0.9]}, 2: {'h_d': [0.20000000000000015], 'h_b': 1.0, 'h_c': [0.8], 'h_a': 1.0, 'h_bc': [-0.3999999999999999], 'h_ab': -1.0, 'h_ac': [0.8], 'h_ad': [0.9000000000000001], 'h_cd': [-0.29999999999999993], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[-0.18345435-0.13295744j],
       [-0.18617814-0.03117344j],
       [-0.18265173-0.13364923j],
       [-0.31652698-0.10779441j],
       [-0.18345435-0.13295744j],
       [-0.18617814-0.03117344j],
       [-0.18265173-0.13364923j],
       [-0.31652698-0.10779441j],
       [-0.18345435-0.13295744j],
       [-0.18617814-0.03117344j],
       [-0.18265173-0.13364923j],
       [-0.31652698-0.10779441j],
       [-0.18345435-0.13295744j],
       [-0.18617814-0.03117344j],
       [-0.18265173-0.13364923j],
       [-0.31652698-0.10779441j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.13456422-0.18323544j],
       [-0.12970673-0.2640756j ],
       [-0.13198951-0.18741024j],
       [ 0.0667635 -0.23400063j],
       [-0.13456422-0.18323544j],
       [-0.12970673-0.2640756j ],
       [-0.13198951-0.18741024j],
       [ 0.0667635 -0.23400063j],
       [-0.13456422-0.18323544j],
       [-0.12970673-0.2640756j ],
       [-0.13198951-0.18741024j],
       [ 0.0667635 -0.23400063j],
       [-0.13456422-0.18323544j],
       [-0.12970673-0.2640756j ],
       [-0.13198951-0.18741024j],
       [ 0.0667635 -0.23400063j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-06 07:07:21.221302,person_agree1,"red
"
0,2019-08-06 07:07:21.235095,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-06 07:07:55.525688,person_input2,"{'a': 50, 'c': 70, 'a_and_c': 30}"
