,time,state,val
0,2019-08-22 14:03:17.860844,event,experiment start
0,2019-08-22 14:03:19.034416,event,robot initialized
0,2019-08-22 14:03:19.054999,event,experiment start
0,2019-08-22 14:03:42.379689,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '044', 'red rationality': 'irrational', 'first story': 'suspect'}
"
0,2019-08-22 14:03:42.428394,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-22 14:12:17.070675,person_input0,"{'a': 30, 'a_and_b': 20, 'b': 60}"
0,2019-08-22 14:12:20.569490,person_state0,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-22 14:12:20.583820,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-22 14:12:31.777450,robot2,"{'intro': 'for_my_opinion', 'probs': [('c', 50), ('c_and_d', 10), ('d', 90)]}"
0,2019-08-22 14:13:01.166453,robot1,"{'intro': 'it_seems_that', 'probs': [('c', 20), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-22 14:13:26.664460,robots_states1,"{'H': {1: {'h_d': [0.20000000000000015], 'h_b': 1.0, 'h_c': [0.8], 'h_a': -1.0, 'h_bc': [0.6000000000000001], 'h_ab': -1.0, 'h_ac': [-0.5], 'h_ad': [-0.29999999999999993], 'h_cd': [-0.3999999999999999], 'h_bd': [0.9000000000000001]}, 2: {'h_d': [-0.5], 'h_b': 1.0, 'h_c': [1.0], 'h_a': -1.0, 'h_bc': [-1.0], 'h_ab': -1.0, 'h_ac': [0.0], 'h_ad': [0.0], 'h_cd': [0.30000000000000004], 'h_bd': [0.10000000000000007]}}, 'state': {1: {'1': array([[-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j],
       [-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j],
       [-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j],
       [-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[ 0.0088296 -0.25680869j],
       [-0.02071668-0.1290795j ],
       [ 0.0088296 -0.25680869j],
       [-0.11678525-0.29531877j],
       [ 0.0088296 -0.25680869j],
       [-0.02071668-0.1290795j ],
       [ 0.0088296 -0.25680869j],
       [-0.11678525-0.29531877j],
       [ 0.0088296 -0.25680869j],
       [-0.02071668-0.1290795j ],
       [ 0.0088296 -0.25680869j],
       [-0.11678525-0.29531877j],
       [ 0.0088296 -0.25680869j],
       [-0.02071668-0.1290795j ],
       [ 0.0088296 -0.25680869j],
       [-0.11678525-0.29531877j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-22 14:13:36.957008,person_agree1,"blue
"
0,2019-08-22 14:13:36.960971,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-22 14:14:01.621267,person_input2,"{'a': 60, 'a_and_c': 50, 'c': 80}"
0,2019-08-22 14:14:05.113140,person_state2,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]])}}"
0,2019-08-22 14:14:05.128956,story3,"{'qq': [1, 3], 'qtype': 'rank'}"
0,2019-08-22 14:14:05.176679,U_matrix3,"                               0  ...                         15
0        (0.5702683705124533+0j)  ...  (-0.11814209591443159+0j)
1      (-0.27778465562547006+0j)  ...   (-0.3313475453098616+0j)
2       (0.29809173786941834+0j)  ...  (-0.08455945370463229+0j)
3      (-0.01626174728924329+0j)  ...  (-0.07068354379546989+0j)
4       (0.27873673460503195+0j)  ...  (-0.12020099298578321+0j)
5        (0.1911374456864327+0j)  ...   (0.14871010848297384+0j)
6       (0.21988008350791471+0j)  ...  (-0.14094742892705195+0j)
7      (-0.10846396374596289+0j)  ...  (-0.01706379431722719+0j)
8      (-0.37893630397777855+0j)  ...   (0.03694133375234747+0j)
9       (0.20977192790774785+0j)  ...   (0.25152189540627773+0j)
10     (0.014584177825845514+0j)  ...  (-0.26781303459268896+0j)
11       (-0.177331681928705+0j)  ...   (-0.3865862727086839+0j)
12   (-0.0003883809485272253+0j)  ...   (0.07365899769696177+0j)
13  (-0.00041001948054378377+0j)  ...    (0.3629129670757887+0j)
14      (0.31634205295882034+0j)  ...  (0.018550255598527562+0j)
15     (-0.12181275741698387+0j)  ...    (0.6197646195043555+0j)

[16 rows x 16 columns]"
0,2019-08-22 14:14:20.731509,robot1,"{'intro': 'i_think_that', 'probs': [('b', 40), ('b_and_d', 80), ('d', 50)]}"
0,2019-08-22 14:14:51.020528,robot2,"{'intro': 'i_think_that', 'probs': [('b', 40), ('b_and_d', 30), ('d', 80)]}"
