,time,state,val
0,2019-08-15 13:55:09.553119,event,experiment start
0,2019-08-15 13:55:10.721456,event,robot initialized
0,2019-08-15 13:55:10.733413,event,experiment start
0,2019-08-15 13:55:41.333495,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '025', 'red rationality': 'irrational', 'first story': 'suspect'}
"
0,2019-08-15 13:55:41.395762,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-15 14:09:20.590939,person_input0,"{'a': 40, 'a_and_b': 20, 'b': 40}"
0,2019-08-15 14:09:24.584017,person_state0,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': -1.0}, 'state': {'1': array([[ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-15 14:09:24.590818,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-15 14:09:36.486462,robot1,"{'intro': 'it_seems_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-15 14:10:06.682634,robot2,"{'intro': 'my_opinion_is', 'probs': [('c', 50), ('c_and_d', 30), ('d', 80)]}"
0,2019-08-15 14:10:32.318953,robots_states1,"{'H': {1: {'h_d': [0.20000000000000015], 'h_b': -1.0, 'h_c': [0.9000000000000001], 'h_a': -1.0, 'h_bc': [-0.5], 'h_ab': -1.0, 'h_ac': [0.8], 'h_ad': [0.7000000000000002], 'h_cd': [-0.3999999999999999], 'h_bd': [-0.29999999999999993]}, 2: {'h_d': [-0.2], 'h_b': -1.0, 'h_c': [1.0], 'h_a': -1.0, 'h_bc': [0.0], 'h_ab': -1.0, 'h_ac': [0.0], 'h_ad': [0.30000000000000004], 'h_cd': [0.0], 'h_bd': [-0.8]}}, 'state': {1: {'1': array([[-0.10462092-0.17456872j],
       [-0.09482889-0.28516816j],
       [-0.10285305-0.17695874j],
       [ 0.15076966-0.23160785j],
       [-0.10462092-0.17456872j],
       [-0.09482889-0.28516816j],
       [-0.10285305-0.17695874j],
       [ 0.15076966-0.23160785j],
       [-0.10462092-0.17456872j],
       [-0.09482889-0.28516816j],
       [-0.10285305-0.17695874j],
       [ 0.15076966-0.23160785j],
       [-0.10462092-0.17456872j],
       [-0.09482889-0.28516816j],
       [-0.10285305-0.17695874j],
       [ 0.15076966-0.23160785j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j],
       [-0.0427503-0.24631771j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-15 14:10:39.286066,person_agree1,"blue
"
0,2019-08-15 14:10:39.290515,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-15 14:11:17.734203,person_input2,"{'a': 30, 'a_and_c': 50, 'c': 90}"
