,time,state,val
0,2019-08-06 12:10:21.474887,event,experiment start
0,2019-08-06 12:10:22.659990,event,robot initialized
0,2019-08-06 12:10:22.679749,event,experiment start
0,2019-08-06 12:10:28.971370,robots_setup,"{'red side': 'right', 'gender': 'f', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '008', 'red rationality': 'rational', 'first story': 'suspect'}
"
0,2019-08-06 12:10:29.037453,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-06 12:23:02.332143,person_input0,"{'a': 20, 'a_and_b': 50, 'b': 20}"
0,2019-08-06 12:23:04.991029,person_state0,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-06 12:23:04.997170,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-06 12:23:17.050929,robot2,"{'intro': 'my_opinion_is', 'probs': [('c', 20), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-06 12:23:51.168968,robot1,"{'intro': 'for_my_opinion', 'probs': [('c', 70), ('c_and_d', 10), ('d', 80)]}"
0,2019-08-06 12:24:18.064077,robots_states1,"{'H': {1: {'h_d': [-0.2], 'h_b': 1.0, 'h_c': [-0.09999999999999998], 'h_a': -1.0, 'h_bc': [-0.8], 'h_ab': -1.0, 'h_ac': [-1.0], 'h_ad': [0.10000000000000007], 'h_cd': [-1.0], 'h_bd': [0.10000000000000007]}, 2: {'h_d': [0.20000000000000015], 'h_b': 1.0, 'h_c': [0.20000000000000015], 'h_a': -1.0, 'h_bc': [0.9000000000000001], 'h_ab': -1.0, 'h_ac': [-0.5], 'h_ad': [0.7000000000000002], 'h_cd': [-0.29999999999999993], 'h_bd': [-0.29999999999999993]}}, 'state': {1: {'1': array([[0.10592471+0.13119569j],
       [0.10790145+0.1646213j ],
       [0.10207051+0.19227043j],
       [0.30724051+0.20258755j],
       [0.10592471+0.13119569j],
       [0.10790145+0.1646213j ],
       [0.10207051+0.19227043j],
       [0.30724051+0.20258755j],
       [0.10592471+0.13119569j],
       [0.10790145+0.1646213j ],
       [0.10207051+0.19227043j],
       [0.30724051+0.20258755j],
       [0.10592471+0.13119569j],
       [0.10790145+0.1646213j ],
       [0.10207051+0.19227043j],
       [0.30724051+0.20258755j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.03429016-0.20443519j],
       [-0.03319582-0.23082667j],
       [-0.03319582-0.23082667j],
       [ 0.17968341-0.25686276j],
       [-0.03429016-0.20443519j],
       [-0.03319582-0.23082667j],
       [-0.03319582-0.23082667j],
       [ 0.17968341-0.25686276j],
       [-0.03429016-0.20443519j],
       [-0.03319582-0.23082667j],
       [-0.03319582-0.23082667j],
       [ 0.17968341-0.25686276j],
       [-0.03429016-0.20443519j],
       [-0.03319582-0.23082667j],
       [-0.03319582-0.23082667j],
       [ 0.17968341-0.25686276j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-06 12:24:26.715315,person_agree1,"blue
"
0,2019-08-06 12:24:26.720305,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-06 12:24:42.995647,person_input2,"{'a': 20, 'c': 20, 'a_and_c': 80}"
0,2019-08-06 12:24:45.646044,person_state2,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]])}}"
0,2019-08-06 12:24:45.653460,story3,"{'qq': [1, 3], 'qtype': 'rank'}"
0,2019-08-06 12:24:45.679025,U_matrix3,"                               0  ...                         15
0        (0.5702683705124533+0j)  ...  (-0.11814209591443159+0j)
1      (-0.27778465562547006+0j)  ...   (-0.3313475453098616+0j)
2       (0.29809173786941834+0j)  ...  (-0.08455945370463229+0j)
3      (-0.01626174728924329+0j)  ...  (-0.07068354379546989+0j)
4       (0.27873673460503195+0j)  ...  (-0.12020099298578321+0j)
5        (0.1911374456864327+0j)  ...   (0.14871010848297384+0j)
6       (0.21988008350791471+0j)  ...  (-0.14094742892705195+0j)
7      (-0.10846396374596289+0j)  ...  (-0.01706379431722719+0j)
8      (-0.37893630397777855+0j)  ...   (0.03694133375234747+0j)
9       (0.20977192790774785+0j)  ...   (0.25152189540627773+0j)
10     (0.014584177825845514+0j)  ...  (-0.26781303459268896+0j)
11       (-0.177331681928705+0j)  ...   (-0.3865862727086839+0j)
12   (-0.0003883809485272253+0j)  ...   (0.07365899769696177+0j)
13  (-0.00041001948054378377+0j)  ...    (0.3629129670757887+0j)
14      (0.31634205295882034+0j)  ...  (0.018550255598527562+0j)
15     (-0.12181275741698387+0j)  ...    (0.6197646195043555+0j)

[16 rows x 16 columns]"
0,2019-08-06 12:25:03.169996,robot2,"{'intro': 'i_think_that', 'probs': [('b', 40), ('b_and_d', 80), ('d', 40)]}"
0,2019-08-06 12:25:37.637164,robot1,"{'intro': 'it_seems_that', 'probs': [('b', 30), ('b_and_d', 40), ('d', 90)]}"
