,time,state,val
0,2019-08-22 10:08:09.111084,event,experiment start
0,2019-08-22 10:08:10.299258,event,robot initialized
0,2019-08-22 10:08:10.314190,event,experiment start
0,2019-08-22 10:08:29.403926,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '039', 'red rationality': 'rational', 'first story': 'suspect'}
"
0,2019-08-22 10:08:29.455543,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-22 10:18:05.916974,person_input0,"{'a': 30, 'a_and_b': 10, 'b': 60}"
0,2019-08-22 10:18:10.004237,person_state0,"{'H': {'h_ab': 1.0, 'h_b': -1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-22 10:18:10.015511,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-22 10:18:21.692614,robot1,"{'intro': 'my_opinion_is', 'probs': [('c', 50), ('c_and_d', 10), ('d', 90)]}"
0,2019-08-22 10:18:51.160628,robot2,"{'intro': 'my_opinion_is', 'probs': [('c', 20), ('c_and_d', 90), ('d', 20)]}"
