,time,state,val
0,2019-08-06 13:59:06.957271,event,experiment start
0,2019-08-06 13:59:08.141147,event,robot initialized
0,2019-08-06 13:59:08.154131,event,experiment start
0,2019-08-06 14:12:12.788717,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '011', 'red rationality': 'rational', 'first story': 'suspect'}
"
0,2019-08-06 14:12:12.846603,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-06 14:14:24.620514,person_input0,"{'a': 20, 'a_and_b': 0, 'b': 60}"
0,2019-08-06 14:14:26.975752,person_state0,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': 1.0}, 'state': {'1': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-06 14:14:26.982487,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-06 14:14:38.679361,robot1,"{'intro': 'my_opinion_is', 'probs': [('c', 30), ('c_and_d', 30), ('d', 90)]}"
0,2019-08-06 14:15:08.200666,robot2,"{'intro': 'for_my_opinion', 'probs': [('c', 20), ('c_and_d', 90), ('d', 30)]}"
0,2019-08-06 14:15:33.816680,robots_states1,"{'H': {1: {'h_d': [-0.5], 'h_b': 1.0, 'h_c': [0.9000000000000001], 'h_a': 1.0, 'h_bc': [0.30000000000000004], 'h_ab': 1.0, 'h_ac': [0.20000000000000015], 'h_ad': [-1.0], 'h_cd': [0.4000000000000001], 'h_bd': [0.10000000000000007]}, 2: {'h_d': [0.9000000000000001], 'h_b': 1.0, 'h_c': [0.20000000000000015], 'h_a': 1.0, 'h_bc': [-0.29999999999999993], 'h_ab': 1.0, 'h_ac': [0.8], 'h_ad': [-0.3999999999999999], 'h_cd': [-0.29999999999999993], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[-0.03525923-0.24326241j],
       [-0.06165346-0.08706062j],
       [-0.0289773 -0.24595176j],
       [-0.18960869-0.28445752j],
       [-0.03525923-0.24326241j],
       [-0.06165346-0.08706062j],
       [-0.0289773 -0.24595176j],
       [-0.18960869-0.28445752j],
       [-0.03525923-0.24326241j],
       [-0.06165346-0.08706062j],
       [-0.0289773 -0.24595176j],
       [-0.18960869-0.28445752j],
       [-0.03525923-0.24326241j],
       [-0.06165346-0.08706062j],
       [-0.0289773 -0.24595176j],
       [-0.18960869-0.28445752j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.13737924-0.18300945j],
       [-0.1360143 -0.18486452j],
       [-0.12997065-0.26876282j],
       [ 0.06097348-0.22828954j],
       [-0.13737924-0.18300945j],
       [-0.1360143 -0.18486452j],
       [-0.12997065-0.26876282j],
       [ 0.06097348-0.22828954j],
       [-0.13737924-0.18300945j],
       [-0.1360143 -0.18486452j],
       [-0.12997065-0.26876282j],
       [ 0.06097348-0.22828954j],
       [-0.13737924-0.18300945j],
       [-0.1360143 -0.18486452j],
       [-0.12997065-0.26876282j],
       [ 0.06097348-0.22828954j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-06 14:15:51.884161,person_agree1,"blue
"
0,2019-08-06 14:15:51.897489,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-06 14:16:12.420675,person_input2,"{'a': 0, 'a_and_c': 0, 'c': 60}"
0,2019-08-06 14:16:14.771770,person_state2,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': 1.0}, 'state': {'1': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]])}}"
0,2019-08-06 14:16:14.779347,story3,"{'qq': [1, 3], 'qtype': 'rank'}"
