,time,state,val
0,2019-08-15 10:59:00.674708,event,experiment start
0,2019-08-15 10:59:01.863939,event,robot initialized
0,2019-08-15 10:59:01.872958,event,experiment start
0,2019-08-15 10:59:11.715824,robots_setup,"{'red side': 'right', 'gender': 'f', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '022', 'red rationality': 'irrational', 'first story': 'suspect'}
"
0,2019-08-15 10:59:11.782385,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-15 11:09:16.652146,person_input0,"{'a': 70, 'a_and_b': 30, 'b': 50}"
0,2019-08-15 11:09:19.396530,person_state0,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-15 11:09:19.403425,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-15 11:09:31.327388,robot2,"{'intro': 'it_seems_that', 'probs': [('c', 30), ('c_and_d', 10), ('d', 80)]}"
0,2019-08-15 11:10:00.911801,robot1,"{'intro': 'i_think_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 20)]}"
