,time,state,val
0,2019-08-08 11:01:50.594950,event,experiment start
0,2019-08-08 11:01:51.780933,event,robot initialized
0,2019-08-08 11:01:51.801736,event,experiment start
0,2019-08-08 11:02:06.165383,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '017', 'red rationality': 'rational', 'first story': 'art'}
"
0,2019-08-08 11:02:06.228784,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-08 11:26:50.368661,person_input0,"{'a': 100, 'a_and_b': 0, 'b': 0}"
0,2019-08-08 11:26:53.173438,person_state0,"{'H': {'h_ab': 1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-08 11:26:53.180149,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-08 11:27:01.593598,robot2,"{'intro': 'i_think_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 30)]}"
0,2019-08-08 11:27:31.594293,robot1,"{'intro': 'my_opinion_is', 'probs': [('c', 90), ('c_and_d', 10), ('d', 30)]}"
0,2019-08-08 11:27:56.780867,robots_states1,"{'H': {1: {'h_d': [0.10000000000000007], 'h_b': -1.0, 'h_c': [-0.3999999999999999], 'h_a': 1.0, 'h_bc': [-0.7], 'h_ab': 1.0, 'h_ac': [-0.9], 'h_ad': [-0.7], 'h_cd': [-0.9], 'h_bd': [0.20000000000000015]}, 2: {'h_d': [0.9000000000000001], 'h_b': -1.0, 'h_c': [0.10000000000000007], 'h_a': 1.0, 'h_bc': [-0.3999999999999999], 'h_ab': 1.0, 'h_ac': [0.9000000000000001], 'h_ad': [-0.3999999999999999], 'h_cd': [-0.5], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[0.11865113+0.14275004j],
       [0.08202602+0.2270419j ],
       [0.1130403 +0.10772912j],
       [0.28733819+0.22432373j],
       [0.11865113+0.14275004j],
       [0.08202602+0.2270419j ],
       [0.1130403 +0.10772912j],
       [0.28733819+0.22432373j],
       [0.11865113+0.14275004j],
       [0.08202602+0.2270419j ],
       [0.1130403 +0.10772912j],
       [0.28733819+0.22432373j],
       [0.11865113+0.14275004j],
       [0.08202602+0.2270419j ],
       [0.1130403 +0.10772912j],
       [0.28733819+0.22432373j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.02879137-0.15246384j],
       [-0.02761836-0.1538381j ],
       [-0.01880466-0.30121631j],
       [ 0.26043565-0.20636204j],
       [-0.02879137-0.15246384j],
       [-0.02761836-0.1538381j ],
       [-0.01880466-0.30121631j],
       [ 0.26043565-0.20636204j],
       [-0.02879137-0.15246384j],
       [-0.02761836-0.1538381j ],
       [-0.01880466-0.30121631j],
       [ 0.26043565-0.20636204j],
       [-0.02879137-0.15246384j],
       [-0.02761836-0.1538381j ],
       [-0.01880466-0.30121631j],
       [ 0.26043565-0.20636204j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-08 11:28:08.983859,person_agree1,"blue
"
0,2019-08-08 11:28:08.988508,story2,"{'qq': [0, 3], 'qtype': 'rate'}"
0,2019-08-08 11:28:45.392103,person_input2,"{'a': 20, 'a_and_d': 30, 'd': 90}"
