,time,state,val
0,2019-08-08 06:30:38.537263,event,experiment start
0,2019-08-08 06:30:39.729712,event,robot initialized
0,2019-08-08 06:30:39.755331,event,experiment start
0,2019-08-08 06:30:56.661628,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '014', 'red rationality': 'rational', 'first story': 'art'}
"
0,2019-08-08 06:30:56.727553,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-08 06:41:48.182337,person_input0,"{'a': 20, 'a_and_b': 80, 'b': 60}"
0,2019-08-08 06:41:50.766890,person_state0,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-08 06:41:50.774440,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-08 06:41:59.163632,robot1,"{'intro': 'for_my_opinion', 'probs': [('c', 50), ('c_and_d', 10), ('d', 90)]}"
0,2019-08-08 06:42:27.332056,robot2,"{'intro': 'i_think_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-08 06:42:51.797263,robots_states1,"{'H': {1: {'h_d': [-0.5], 'h_b': -1.0, 'h_c': [-1.0], 'h_a': 1.0, 'h_bc': [-1.0], 'h_ab': -1.0, 'h_ac': [0.10000000000000007], 'h_ad': [0.0], 'h_cd': [-0.9], 'h_bd': [0.10000000000000007]}, 2: {'h_d': [0.20000000000000015], 'h_b': -1.0, 'h_c': [0.9000000000000001], 'h_a': 1.0, 'h_bc': [-0.5], 'h_ab': -1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [-0.29999999999999993], 'h_cd': [-0.29999999999999993], 'h_bd': [-0.5]}}, 'state': {1: {'1': array([[-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j],
       [-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j],
       [-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j],
       [-0.00961309+0.1072014j ],
       [-0.11174131+0.25761845j],
       [-0.03063199+0.23864771j],
       [-0.04015145+0.31632084j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.13737924-0.18300945j],
       [-0.12997065-0.26876282j],
       [-0.1360143 -0.18486452j],
       [ 0.06097348-0.22828954j],
       [-0.13737924-0.18300945j],
       [-0.12997065-0.26876282j],
       [-0.1360143 -0.18486452j],
       [ 0.06097348-0.22828954j],
       [-0.13737924-0.18300945j],
       [-0.12997065-0.26876282j],
       [-0.1360143 -0.18486452j],
       [ 0.06097348-0.22828954j],
       [-0.13737924-0.18300945j],
       [-0.12997065-0.26876282j],
       [-0.1360143 -0.18486452j],
       [ 0.06097348-0.22828954j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-08 06:42:59.390277,person_agree1,"blue
"
0,2019-08-08 06:42:59.396688,story2,"{'qq': [0, 3], 'qtype': 'rate'}"
0,2019-08-08 06:43:34.310528,person_input2,"{'a': 10, 'a_and_d': 60, 'd': 30}"
0,2019-08-08 06:43:37.089796,person_state2,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j]])}}"
0,2019-08-08 06:43:37.097203,story3,"{'qq': [1, 2], 'qtype': 'rank'}"
0,2019-08-08 06:43:37.120356,U_matrix3,"                              0  ...                          15
0     (-0.06589111109180565+0j)  ...   (-0.33993285552735086+0j)
1    (-0.017572726462603366+0j)  ...    (0.07397272733231337+0j)
2     (-0.36039116290474177+0j)  ...    (-0.2389363929600936+0j)
3     (-0.04788826367881562+0j)  ...  (-0.025365424115581375+0j)
4     (-0.27470603859208365+0j)  ...    (0.09576393166488942+0j)
5      (0.14628157534727762+0j)  ...    (0.06641746337432453+0j)
6      (0.38647960785551994+0j)  ...     (-0.236548815936588+0j)
7       (-0.563307583985259+0j)  ...    (0.04186258122363945+0j)
8       (0.1279603745547232+0j)  ...     (0.1499922946417515+0j)
9    (0.0037268847519992057+0j)  ...    (-0.4043986385713024+0j)
10  (-0.0009348301975132213+0j)  ...   (-0.04697327841788808+0j)
11     (0.11576707572422458+0j)  ...    (0.19132898309027452+0j)
12     (0.19688123524904497+0j)  ...    (0.19154252095141094+0j)
13    (0.042414283930637835+0j)  ...     (0.1656971758165065+0j)
14    (-0.47842291951892363+0j)  ...    (0.15573617614286914+0j)
15     (0.01976201473347221+0j)  ...      (0.660834920910281+0j)

[16 rows x 16 columns]"
0,2019-08-08 06:43:48.527263,robot1,"{'intro': 'i_think_that', 'probs': [('b', 40), ('b_and_c', 10), ('c', 80)]}"
0,2019-08-08 06:44:17.037405,robot2,"{'intro': 'for_my_opinion', 'probs': [('b', 50), ('b_and_c', 60), ('c', 60)]}"
0,2019-08-08 06:44:42.492318,robots_states3,"{'H': {1: {'h_d': [-0.5], 'h_b': -1.0, 'h_c': [-1.0], 'h_a': 1.0, 'h_bc': [-1.0], 'h_ab': -1.0, 'h_ac': [0.10000000000000007], 'h_ad': [0.0], 'h_cd': [-0.9], 'h_bd': [0.10000000000000007]}, 2: {'h_d': [0.20000000000000015], 'h_b': -1.0, 'h_c': [0.9000000000000001], 'h_a': 1.0, 'h_bc': [-0.5], 'h_ab': -1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [-0.29999999999999993], 'h_cd': [-0.29999999999999993], 'h_bd': [-0.5]}}, 'state': {1: {'1': array([[ 0.09615855-0.21289336j],
       [-0.1194059 +0.21006569j],
       [-0.00836325-0.05698933j],
       [-0.06030135+0.17291824j],
       [-0.04048842+0.37299119j],
       [-0.09527587+0.46441609j],
       [ 0.01937307+0.08457896j],
       [-0.03465838+0.07850263j],
       [-0.04635682+0.18331471j],
       [-0.05273103+0.16065277j],
       [-0.01344741+0.07047537j],
       [-0.09978133+0.41807785j],
       [-0.03512132+0.37644368j],
       [-0.04779912+0.25420611j],
       [ 0.02037994+0.05608579j],
       [ 0.04485464+0.01084854j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.17864323-0.15880909j],
       [-0.03135162+0.07645248j],
       [-0.08005056-0.29160353j],
       [-0.2368385 -0.37555481j],
       [-0.11217573+0.13837699j],
       [-0.27181303-0.08405697j],
       [ 0.03121568+0.15779097j],
       [-0.16030688-0.11592242j],
       [-0.00398333+0.08022988j],
       [-0.02309512+0.09399449j],
       [-0.18128063-0.28403691j],
       [-0.28055621-0.1524765j ],
       [-0.20295455+0.02193139j],
       [-0.22857399-0.31634824j],
       [-0.15472548-0.04244186j],
       [-0.13587369+0.01603915j]])}, 2: {'1': array([[ 0.14023215+0.22846648j],
       [-0.13466383-0.23703678j],
       [-0.05907467+0.01953126j],
       [-0.03126981-0.19700391j],
       [-0.06517168-0.29977186j],
       [-0.1351306 -0.34263295j],
       [ 0.01838955-0.07081506j],
       [ 0.22290154+0.04060301j],
       [-0.06560128-0.25783962j],
       [-0.16617864-0.20322472j],
       [-0.20252378-0.141598j  ],
       [-0.10853296-0.36745295j],
       [-0.10937409-0.33447666j],
       [ 0.08433926-0.17703766j],
       [-0.00855893+0.01527359j],
       [ 0.11520065+0.01627717j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[ 0.0488669 -0.02097887j],
       [ 0.1998126 -0.04749962j],
       [-0.18702861-0.19701536j],
       [ 0.29248681+0.0266219j ],
       [-0.12285926-0.01975763j],
       [-0.3166925 -0.11105341j],
       [ 0.2287675 +0.1753698j ],
       [ 0.23956437-0.051418j  ],
       [ 0.24409082-0.16868987j],
       [ 0.29013762+0.08117465j],
       [ 0.10176719-0.01726141j],
       [ 0.32719831-0.0748488j ],
       [-0.21816306-0.23614863j],
       [-0.10627896-0.20007351j],
       [ 0.1811335 -0.14537115j],
       [ 0.05468256-0.09981601j]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-08 06:44:55.246431,person_agree3,"blue
"
0,2019-08-08 06:46:16.727243,person_rankings3,"{'a': '1', 'c': '4', 'b': '6', 'd': '2', 'c_and_d': '5', 'b_and_d': '7', 'a_and_b': '8', 'a_and_d': '3', 'b_and_c': '9'}
"
0,2019-08-08 06:46:24.176032,robot2,"{'rankings': ['a_and_b', 'b_and_c', 'b_and_d', 'c_and_d', 'd', 'a_and_c', 'a', 'c', 'b', 'a_and_d'], 'intro': 'my_ranking_is'}"
0,2019-08-08 06:46:44.963388,robot1,"{'rankings': ['b_and_c', 'c_and_d', 'a_and_c', 'a_and_b', 'b_and_d', 'a_and_d', 'c', 'a', 'b', 'd'], 'intro': 'my_ranking_is'}"
