,time,state,val
0,2019-08-08 11:48:14.381187,event,experiment start
0,2019-08-08 11:48:15.556652,event,robot initialized
0,2019-08-08 11:48:15.564753,event,experiment start
0,2019-08-08 12:03:35.774299,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '018', 'red rationality': 'rational', 'first story': 'art'}
"
0,2019-08-08 12:03:35.840341,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-08 12:06:14.134036,person_input0,"{'a': 10, 'a_and_b': 30, 'b': 70}"
0,2019-08-08 12:06:17.061144,person_state0,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-08 12:06:17.067937,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-08 12:06:25.891744,robot2,"{'intro': 'my_opinion_is', 'probs': [('c', 20), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-08 12:06:54.559708,robot1,"{'intro': 'my_opinion_is', 'probs': [('c', 50), ('c_and_d', 30), ('d', 90)]}"
0,2019-08-08 12:07:19.434338,robots_states1,"{'H': {1: {'h_d': [-0.6], 'h_b': -1.0, 'h_c': [0.0], 'h_a': 1.0, 'h_bc': [0.10000000000000007], 'h_ab': -1.0, 'h_ac': [-0.8], 'h_ad': [-0.8], 'h_cd': [0.4000000000000001], 'h_bd': [0.20000000000000015]}, 2: {'h_d': [0.20000000000000015], 'h_b': -1.0, 'h_c': [0.20000000000000015], 'h_a': 1.0, 'h_bc': [0.7000000000000002], 'h_ab': -1.0, 'h_ac': [0.9000000000000001], 'h_ad': [-0.29999999999999993], 'h_cd': [0.7000000000000002], 'h_bd': [-0.3999999999999999]}}, 'state': {1: {'1': array([[ 0.06607772-0.15874363j],
       [ 0.06607772-0.15874363j],
       [ 0.11728683-0.25478067j],
       [-0.13607876-0.30607445j],
       [ 0.06607772-0.15874363j],
       [ 0.06607772-0.15874363j],
       [ 0.11728683-0.25478067j],
       [-0.13607876-0.30607445j],
       [ 0.06607772-0.15874363j],
       [ 0.06607772-0.15874363j],
       [ 0.11728683-0.25478067j],
       [-0.13607876-0.30607445j],
       [ 0.06607772-0.15874363j],
       [ 0.06607772-0.15874363j],
       [ 0.11728683-0.25478067j],
       [-0.13607876-0.30607445j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.1408718 +0.09212704j],
       [-0.14348558+0.13057779j],
       [-0.14348558+0.13057779j],
       [-0.35053765+0.15334198j],
       [-0.1408718 +0.09212704j],
       [-0.14348558+0.13057779j],
       [-0.14348558+0.13057779j],
       [-0.35053765+0.15334198j],
       [-0.1408718 +0.09212704j],
       [-0.14348558+0.13057779j],
       [-0.14348558+0.13057779j],
       [-0.35053765+0.15334198j],
       [-0.1408718 +0.09212704j],
       [-0.14348558+0.13057779j],
       [-0.14348558+0.13057779j],
       [-0.35053765+0.15334198j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-08 12:07:33.661781,person_agree1,"blue
"
0,2019-08-08 12:07:33.667166,story2,"{'qq': [0, 3], 'qtype': 'rate'}"
0,2019-08-08 12:08:08.566582,person_input2,"{'a': 60, 'a_and_d': 30, 'd': 60}"
0,2019-08-08 12:08:11.442485,person_state2,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': 1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j],
       [-0.00157739-0.21762846j],
       [-0.14561662-0.34358155j]])}}"
0,2019-08-08 12:08:11.449632,story3,"{'qq': [1, 2], 'qtype': 'rank'}"
0,2019-08-08 12:08:11.472045,U_matrix3,"                              0  ...                          15
0     (-0.06589111109180565+0j)  ...   (-0.33993285552735086+0j)
1    (-0.017572726462603366+0j)  ...    (0.07397272733231337+0j)
2     (-0.36039116290474177+0j)  ...    (-0.2389363929600936+0j)
3     (-0.04788826367881562+0j)  ...  (-0.025365424115581375+0j)
4     (-0.27470603859208365+0j)  ...    (0.09576393166488942+0j)
5      (0.14628157534727762+0j)  ...    (0.06641746337432453+0j)
6      (0.38647960785551994+0j)  ...     (-0.236548815936588+0j)
7       (-0.563307583985259+0j)  ...    (0.04186258122363945+0j)
8       (0.1279603745547232+0j)  ...     (0.1499922946417515+0j)
9    (0.0037268847519992057+0j)  ...    (-0.4043986385713024+0j)
10  (-0.0009348301975132213+0j)  ...   (-0.04697327841788808+0j)
11     (0.11576707572422458+0j)  ...    (0.19132898309027452+0j)
12     (0.19688123524904497+0j)  ...    (0.19154252095141094+0j)
13    (0.042414283930637835+0j)  ...     (0.1656971758165065+0j)
14    (-0.47842291951892363+0j)  ...    (0.15573617614286914+0j)
15     (0.01976201473347221+0j)  ...      (0.660834920910281+0j)

[16 rows x 16 columns]"
0,2019-08-08 12:08:23.480305,robot1,"{'intro': 'my_opinion_is', 'probs': [('b', 30), ('b_and_c', 10), ('c', 30)]}"
0,2019-08-08 12:08:52.216120,robot2,"{'intro': 'my_opinion_is', 'probs': [('b', 40), ('b_and_c', 70), ('c', 20)]}"
