,time,state,val
0,2019-08-18 09:59:08.376975,event,experiment start
0,2019-08-18 09:59:09.562539,event,robot initialized
0,2019-08-18 09:59:09.573793,event,experiment start
0,2019-08-18 09:59:27.523852,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '029', 'red rationality': 'irrational', 'first story': 'art'}
"
0,2019-08-18 09:59:27.582624,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-18 10:10:12.180664,person_input0,"{'a': 10, 'a_and_b': 20, 'b': 70}"
0,2019-08-18 10:10:14.941967,person_state0,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-18 10:10:14.949621,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-18 10:10:23.665738,robot1,"{'intro': 'my_opinion_is', 'probs': [('c', 30), ('c_and_d', 90), ('d', 30)]}"
0,2019-08-18 10:10:51.497899,robot2,"{'intro': 'i_think_that', 'probs': [('c', 90), ('c_and_d', 30), ('d', 80)]}"
