,time,state,val
0,2019-08-15 11:59:38.904104,event,experiment start
0,2019-08-15 11:59:40.095920,event,robot initialized
0,2019-08-15 11:59:40.115258,event,experiment start
0,2019-08-15 11:59:53.532458,robots_setup,"{'red side': 'right', 'gender': 'f', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '023', 'red rationality': 'irrational', 'first story': 'suspect'}
"
0,2019-08-15 11:59:53.592605,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-15 12:08:34.620371,person_input0,"{'a': 90, 'a_and_b': 50, 'b': 20}"
0,2019-08-15 12:08:37.117616,person_state0,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-15 12:08:37.124314,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-15 12:08:48.830386,robot1,"{'intro': 'my_opinion_is', 'probs': [('c', 30), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-15 12:09:18.123507,robot2,"{'intro': 'my_opinion_is', 'probs': [('c', 90), ('c_and_d', 10), ('d', 80)]}"
0,2019-08-15 12:09:43.472729,robots_states1,"{'H': {1: {'h_d': [0.20000000000000015], 'h_b': 1.0, 'h_c': [0.9000000000000001], 'h_a': -1.0, 'h_bc': [-0.29999999999999993], 'h_ab': 1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [-0.3999999999999999], 'h_cd': [-0.5], 'h_bd': [-0.3999999999999999]}, 2: {'h_d': [-0.2], 'h_b': 1.0, 'h_c': [-0.6], 'h_a': -1.0, 'h_bc': [-0.7], 'h_ab': 1.0, 'h_ac': [-0.9], 'h_ad': [-0.9], 'h_cd': [-1.0], 'h_bd': [-0.8]}}, 'state': {1: {'1': array([[-0.07371191-0.15704854j],
       [-0.06171466-0.28895927j],
       [-0.0715886 -0.15989243j],
       [ 0.22797075-0.22346134j],
       [-0.07371191-0.15704854j],
       [-0.06171466-0.28895927j],
       [-0.0715886 -0.15989243j],
       [ 0.22797075-0.22346134j],
       [-0.07371191-0.15704854j],
       [-0.06171466-0.28895927j],
       [-0.0715886 -0.15989243j],
       [ 0.22797075-0.22346134j],
       [-0.07371191-0.15704854j],
       [-0.06171466-0.28895927j],
       [-0.0715886 -0.15989243j],
       [ 0.22797075-0.22346134j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[ 0.01647257+0.15236606j],
       [-0.03350131+0.28330058j],
       [ 0.02228049+0.21712683j],
       [ 0.08959597+0.29910494j],
       [ 0.01647257+0.15236606j],
       [-0.03350131+0.28330058j],
       [ 0.02228049+0.21712683j],
       [ 0.08959597+0.29910494j],
       [ 0.01647257+0.15236606j],
       [-0.03350131+0.28330058j],
       [ 0.02228049+0.21712683j],
       [ 0.08959597+0.29910494j],
       [ 0.01647257+0.15236606j],
       [-0.03350131+0.28330058j],
       [ 0.02228049+0.21712683j],
       [ 0.08959597+0.29910494j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-15 12:09:49.733085,person_agree1,"blue
"
0,2019-08-15 12:09:49.742625,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-15 12:10:16.493543,person_input2,"{'a': 50, 'a_and_c': 80, 'c': 70}"
0,2019-08-15 12:10:18.991895,person_state2,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.00157739-0.21762846j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j],
       [-0.12277901+0.03071752j],
       [-0.12277901+0.03071752j],
       [-0.14561662-0.34358155j],
       [-0.14561662-0.34358155j]])}}"
0,2019-08-15 12:10:18.999439,story3,"{'qq': [1, 3], 'qtype': 'rank'}"
0,2019-08-15 12:10:19.024633,U_matrix3,"                               0  ...                         15
0        (0.5702683705124533+0j)  ...  (-0.11814209591443159+0j)
1      (-0.27778465562547006+0j)  ...   (-0.3313475453098616+0j)
2       (0.29809173786941834+0j)  ...  (-0.08455945370463229+0j)
3      (-0.01626174728924329+0j)  ...  (-0.07068354379546989+0j)
4       (0.27873673460503195+0j)  ...  (-0.12020099298578321+0j)
5        (0.1911374456864327+0j)  ...   (0.14871010848297384+0j)
6       (0.21988008350791471+0j)  ...  (-0.14094742892705195+0j)
7      (-0.10846396374596289+0j)  ...  (-0.01706379431722719+0j)
8      (-0.37893630397777855+0j)  ...   (0.03694133375234747+0j)
9       (0.20977192790774785+0j)  ...   (0.25152189540627773+0j)
10     (0.014584177825845514+0j)  ...  (-0.26781303459268896+0j)
11       (-0.177331681928705+0j)  ...   (-0.3865862727086839+0j)
12   (-0.0003883809485272253+0j)  ...   (0.07365899769696177+0j)
13  (-0.00041001948054378377+0j)  ...    (0.3629129670757887+0j)
14      (0.31634205295882034+0j)  ...  (0.018550255598527562+0j)
15     (-0.12181275741698387+0j)  ...    (0.6197646195043555+0j)

[16 rows x 16 columns]"
0,2019-08-15 12:10:34.678389,robot2,"{'intro': 'my_opinion_is', 'probs': [('b', 30), ('b_and_d', 10), ('d', 90)]}"
0,2019-08-15 12:11:05.031723,robot1,"{'intro': 'my_opinion_is', 'probs': [('b', 40), ('b_and_d', 70), ('d', 50)]}"
