,time,state,val
0,2019-08-18 13:00:34.649941,event,experiment start
0,2019-08-18 13:00:35.824030,event,robot initialized
0,2019-08-18 13:00:35.838704,event,experiment start
0,2019-08-18 13:00:44.022446,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'rational', 'blue side': 'left', 'user id': '032', 'red rationality': 'irrational', 'first story': 'art'}
"
0,2019-08-18 13:00:44.077528,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-18 13:11:23.279009,person_input0,"{'a': 20, 'a_and_b': 70, 'b': 50}"
0,2019-08-18 13:11:25.941759,person_state0,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': -1.0}, 'state': {'1': array([[ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-18 13:11:25.948547,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-18 13:11:34.244130,robot1,"{'intro': 'i_think_that', 'probs': [('c', 20), ('c_and_d', 90), ('d', 20)]}"
0,2019-08-18 13:12:02.711260,robot2,"{'intro': 'my_opinion_is', 'probs': [('c', 90), ('c_and_d', 10), ('d', 70)]}"
0,2019-08-18 13:12:27.697288,robots_states1,"{'H': {1: {'h_d': [0.20000000000000015], 'h_b': -1.0, 'h_c': [0.8], 'h_a': -1.0, 'h_bc': [0.9000000000000001], 'h_ab': -1.0, 'h_ac': [-0.3999999999999999], 'h_ad': [0.9000000000000001], 'h_cd': [-0.3999999999999999], 'h_bd': [-0.5]}, 2: {'h_d': [-0.09999999999999998], 'h_b': -1.0, 'h_c': [-0.5], 'h_a': -1.0, 'h_bc': [-0.8], 'h_ab': -1.0, 'h_ac': [0.4000000000000001], 'h_ad': [0.30000000000000004], 'h_cd': [0.30000000000000004], 'h_bd': [-0.7]}}, 'state': {1: {'1': array([[-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j],
       [-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j],
       [-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j],
       [-0.10134612-0.17396162j],
       [-0.0948906 -0.27806857j],
       [-0.09801436-0.17933269j],
       [ 0.15707724-0.23811693j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[ 0.096484  -0.1701574j ],
       [ 0.12330912-0.2468542j ],
       [ 0.09550876-0.19250834j],
       [-0.08020869-0.28806308j],
       [ 0.096484  -0.1701574j ],
       [ 0.12330912-0.2468542j ],
       [ 0.09550876-0.19250834j],
       [-0.08020869-0.28806308j],
       [ 0.096484  -0.1701574j ],
       [ 0.12330912-0.2468542j ],
       [ 0.09550876-0.19250834j],
       [-0.08020869-0.28806308j],
       [ 0.096484  -0.1701574j ],
       [ 0.12330912-0.2468542j ],
       [ 0.09550876-0.19250834j],
       [-0.08020869-0.28806308j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-18 13:12:34.935260,person_agree1,"red
"
0,2019-08-18 13:12:34.939785,story2,"{'qq': [0, 3], 'qtype': 'rate'}"
0,2019-08-18 13:13:08.519446,person_input2,"{'a': 20, 'd': 50, 'a_and_d': 70}"
0,2019-08-18 13:13:11.404370,person_state2,"{'H': {'h_ab': -1.0, 'h_b': -1.0, 'h_a': -1.0}, 'state': {'1': array([[ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j]])}}"
0,2019-08-18 13:13:11.412345,story3,"{'qq': [1, 2], 'qtype': 'rank'}"
