,time,state,val
0,2019-08-06 07:59:30.265576,event,experiment start
0,2019-08-06 07:59:31.454898,event,robot initialized
0,2019-08-06 07:59:31.479397,event,experiment start
0,2019-08-06 07:59:38.109777,robots_setup,"{'red side': 'right', 'gender': 'f', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '003', 'red rationality': 'rational', 'first story': 'suspect'}
"
0,2019-08-06 07:59:38.173631,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-06 08:14:25.295026,person_input0,"{'a': 80, 'a_and_b': 0, 'b': 40}"
0,2019-08-06 08:14:27.977507,person_state0,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': 1.0}, 'state': {'1': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-06 08:14:27.984120,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-06 08:14:39.225957,robot1,"{'intro': 'i_think_that', 'probs': [('c', 100), ('c_and_d', 10), ('d', 70)]}"
0,2019-08-06 08:15:04.062377,robot2,"{'intro': 'i_think_that', 'probs': [('c', 20), ('c_and_d', 100), ('d', 20)]}"
0,2019-08-06 08:15:27.844771,robots_states1,"{'H': {1: {'h_d': [-0.9], 'h_b': 1.0, 'h_c': [-0.3999999999999999], 'h_a': 1.0, 'h_bc': [-0.8], 'h_ab': 1.0, 'h_ac': [-1.0], 'h_ad': [0.20000000000000015], 'h_cd': [0.10000000000000007], 'h_bd': [-1.0]}, 2: {'h_d': [0.20000000000000015], 'h_b': 1.0, 'h_c': [0.8], 'h_a': 1.0, 'h_bc': [0.8], 'h_ab': 1.0, 'h_ac': [0.6000000000000001], 'h_ad': [-0.5], 'h_cd': [0.7000000000000002], 'h_bd': [0.9000000000000001]}}, 'state': {1: {'1': array([[0.23721613-0.03907846j],
       [0.24223835-0.06636533j],
       [0.2606178 -0.07613994j],
       [0.2085344 -0.10914249j],
       [0.23721613-0.03907846j],
       [0.24223835-0.06636533j],
       [0.2606178 -0.07613994j],
       [0.2085344 -0.10914249j],
       [0.23721613-0.03907846j],
       [0.24223835-0.06636533j],
       [0.2606178 -0.07613994j],
       [0.2085344 -0.10914249j],
       [0.23721613-0.03907846j],
       [0.24223835-0.06636533j],
       [0.2606178 -0.07613994j],
       [0.2085344 -0.10914249j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}, 2: {'1': array([[-0.10905405+0.15776719j],
       [-0.11650146+0.25561495j],
       [-0.11288006+0.16243173j],
       [-0.21787249+0.21842788j],
       [-0.10905405+0.15776719j],
       [-0.11650146+0.25561495j],
       [-0.11288006+0.16243173j],
       [-0.21787249+0.21842788j],
       [-0.10905405+0.15776719j],
       [-0.11650146+0.25561495j],
       [-0.11288006+0.16243173j],
       [-0.21787249+0.21842788j],
       [-0.10905405+0.15776719j],
       [-0.11650146+0.25561495j],
       [-0.11288006+0.16243173j],
       [-0.21787249+0.21842788j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}, 'rankings': {1: [], 2: []}}"
0,2019-08-06 08:15:40.319294,person_agree1,"red
"
0,2019-08-06 08:15:40.328701,story2,"{'qq': [0, 2], 'qtype': 'rate'}"
0,2019-08-06 08:15:57.527133,person_input2,"{'a': 0, 'a_and_c': 0, 'c': 70}"
0,2019-08-06 08:16:00.334786,person_state2,"{'H': {'h_ab': 1.0, 'h_b': 1.0, 'h_a': 1.0}, 'state': {'1': array([[0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.0462618 +0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j],
       [0.08458633+0.24311761j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]]), '2': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]])}}"
0,2019-08-06 08:16:00.342867,story3,"{'qq': [1, 3], 'qtype': 'rank'}"
0,2019-08-06 08:16:00.388486,U_matrix3,"                               0  ...                         15
0        (0.5702683705124533+0j)  ...  (-0.11814209591443159+0j)
1      (-0.27778465562547006+0j)  ...   (-0.3313475453098616+0j)
2       (0.29809173786941834+0j)  ...  (-0.08455945370463229+0j)
3      (-0.01626174728924329+0j)  ...  (-0.07068354379546989+0j)
4       (0.27873673460503195+0j)  ...  (-0.12020099298578321+0j)
5        (0.1911374456864327+0j)  ...   (0.14871010848297384+0j)
6       (0.21988008350791471+0j)  ...  (-0.14094742892705195+0j)
7      (-0.10846396374596289+0j)  ...  (-0.01706379431722719+0j)
8      (-0.37893630397777855+0j)  ...   (0.03694133375234747+0j)
9       (0.20977192790774785+0j)  ...   (0.25152189540627773+0j)
10     (0.014584177825845514+0j)  ...  (-0.26781303459268896+0j)
11       (-0.177331681928705+0j)  ...   (-0.3865862727086839+0j)
12   (-0.0003883809485272253+0j)  ...   (0.07365899769696177+0j)
13  (-0.00041001948054378377+0j)  ...    (0.3629129670757887+0j)
14      (0.31634205295882034+0j)  ...  (0.018550255598527562+0j)
15     (-0.12181275741698387+0j)  ...    (0.6197646195043555+0j)

[16 rows x 16 columns]"
0,2019-08-06 08:16:16.203991,robot2,"{'intro': 'it_seems_that', 'probs': [('b', 30), ('b_and_d', 90), ('d', 50)]}"
0,2019-08-06 08:16:46.933694,robot1,"{'intro': 'i_think_that', 'probs': [('b', 40), ('b_and_d', 20), ('d', 50)]}"
