,time,state,val
0,2019-08-22 07:02:26.150613,event,experiment start
0,2019-08-22 07:02:27.334527,event,robot initialized
0,2019-08-22 07:02:27.347850,event,experiment start
0,2019-08-22 07:02:44.702515,robots_setup,"{'red side': 'right', 'gender': 'm', 'blue rationality': 'irrational', 'blue side': 'left', 'user id': '037', 'red rationality': 'rational', 'first story': 'suspect'}
"
0,2019-08-22 07:02:44.758402,story0,"{'qq': [0, 1], 'qtype': 'rate'}"
0,2019-08-22 07:13:10.063305,person_input0,"{'a': 30, 'a_and_b': 30, 'b': 80}"
0,2019-08-22 07:13:13.646669,person_state0,"{'H': {'h_ab': -1.0, 'h_b': 1.0, 'h_a': -1.0}, 'state': {'1': array([[-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [-0.09572614+0.24062343j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [ 0.00429234+0.06973852j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j],
       [-0.10052404+0.31762678j]]), '0': array([[0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25],
       [0.25]])}}"
0,2019-08-22 07:13:13.657903,story1,"{'qq': [2, 3], 'qtype': 'rate'}"
0,2019-08-22 07:13:24.889519,robot2,"{'intro': 'i_think_that', 'probs': [('c', 30), ('c_and_d', 90), ('d', 30)]}"
0,2019-08-22 07:13:54.585564,robot1,"{'intro': 'it_seems_that', 'probs': [('c', 70), ('c_and_d', 10), ('d', 70)]}"
